ID,DOCDATE,DOCID,SENID,COUNTRYNAME,COUNTRYACR,COUNTRYCODE,REGION,REGION CODE,MUNICIPALITY,IDARTICLE,LEGAL_TEXT_OR,LEGAL TEXT_EN,COMMENT,AUTHORITY,COVERAGE,LEGALFORM,VERIFLEGAL,TARGETEDGROUPS,CONSTRAINTS,ANNOUNCE,TOTALNBFINES,TOTALNBJAIL,TOTALNBRARRTESTS,TYPEVENT1,SUBTYPEVENT101,SUBTYPEVENT102,SUBTYPEVENT103,SUBTYPEVENT104,SUBTYPEVENT105,SUBTYPEVENT106,SUBTYPEVENT107,SUBTYPEVENT108,SUBTYPEVENT109,SUBTYPEVENT110,SUBTYPEVENT111,COMMENT1,TYPEVENT2,SUBTYPEVENT201,SUBTYPEVENT202,SUBTYPEVENT203,SUBTYPEVENT204,SUBTYPEVENT205,SUBTYPEVENT206,SUBTYPEVENT207,COMMENT2,TYPEVENT3,SUBTYPEVENT301,SUBTYPEVENT302,SUBTYPEVENT303,SUBTYPEVENT304,SUBTYPEVENT305,SUBTYPEVENT306,SUBTYPEVENT307,SUBTYPEVENT308,SUBTYPEVENT309,SUBTYPEVENT310,SUBTYPEVENT311,COMMENT3,TYPEVENT4,SUBTYPEVENT401,SUBTYPEVENT421,SUBTYPEVENT402,SUBTYPEVENT403,SUBTYPEVENT404,SUBTYPEVENT405,SUBTYPEVENT406,SUBTYPEVENT407,SUBTYPEVENT427,SUBTYPEVENT408,SUBTYPEVENT409,SUBTYPEVENT410,SUBTYPEVENT411,SUBTYPEVENT412,SUBTYPEVENT413,SUBTYPEVENT414,SUBTYPEVENT415,COMMENT4,TYPEVENT9,SUBTYPEVENT901,SUBTYPEVENT902,SUBTYPEVENT903,SUBTYPEVENT904,SUBTYPEVENT905,COMMENT9,TYPEVENT5,SUBTYPEVENT501,SUBTYPEVENT502,SUBTYPEVENT503,SUBTYPEVENT504,SUBTYPEVENT505,SUBTYPEVENT506,SUBTYPEVENT507,SUBTYPEVENT508,COMMENT5,TYPEVENT6,SUBTYPEVENT601,SUBTYPEVENT602,SUBTYPEVENT603,SUBTYPEVENT604,SUBTYPEVENT605,SUBTYPEVENT606,SUBTYPEVENT607,SUBTYPEVENT608,SUBTYPEVENT609,SUBTYPEVENT610,SUBTYPEVENT611,SUBTYPEVENT612,SUBTYPEVENT613,SUBTYPEVENT614,COMMENT6,TYPEVENT7,SUBTYPEVENT701,SUBTYPEVENT702,SUBTYPEVENT703,SUBTYPEVENT704,SUBTYPEVENT705,SUBTYPEVENT706,SUBTYPEVENT707,SUBTYPEVENT708,SUBTYPEVENT709,SUBTYPEVENT710,SUBTYPEVENT711,COMMENT7,TYPEVENT8,SUBTYPEVENT801,SUBTYPEVENT802,SUBTYPEVENT803,SUBTYPEVENT804,SUBTYPEVENT805,SUBTYPEVENT806,COMMENT8
508,,ITA10101,ITA100508,,ITA,0,,,,,"the list of the Representatives of the Companies and agencies of the SSR for the COVID 19, as an amendment and integration of the provisions of Order no. Z00002/2020, is published and updated on the link of the website of the Lazio Region: https://www.salutelazio.it/ - section HELPFUL NUMBERS AND RECOMMENDED BEHAVIOURS/Responsible SISP/Infectious Diseases ASL Lazio Region;","l’elenco dei Referenti delle Aziende e degli enti del SSR per il COVID 19, a modifica ed integrazione di quanto previsto nell’ordinanza n. Z00002/2020, è pubblicato e aggiornato sul link del sito della Regione Lazio: https://www.salutelazio.it/ - sezione NUMERI UTILI E COMPORTAMENTI  RACCOMANDATI/Responsabili SISP/Malattie infettive ASL Regione Lazio;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,1,0,1,,,,,
509,,ITA10101,ITA100509,,ITA,0,,,,,"la sospensione delle attività dei centri anziani comunali in ottemperanza dell’art. 2, comma
1, lett. b) del DPCM 4 marzo 2020;","the suspension of the activities of the municipal senior centers in compliance with art. 2, paragraph
1, letter b) of the Prime Ministerial Decree of March 4, 2020;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
510,,ITA10101,ITA100510,,ITA,0,,,,,le attività delle biblioteche comunali proseguono a condizione di soddisfare il criterio della distanza di sicurezza di almeno un metro;,the activities of the municipal libraries shall continue provided that the criterion of a safe distance of at least one meter is met;,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,100,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
511,,ITA10101,ITA100511,,ITA,0,,,,,"le attività dei mercati rionali o dei mercati settimanali proseguono a condizione di adottare misure organizzative tali da consentire un accesso ai predetti luoghi con modalità contingentate o comunque idonee a evitare assembramenti di persone, tenuto conto delle dimensioni e delle caratteristiche dei locali aperti al pubblico, e tali da garantire ai frequentatori la possibilità di rispettare la distanza di almeno un metro tra i visitatori;","the activities of district markets or weekly markets continue provided that they adopt organizational measures such as to allow access to these places with modalities to avoid crowds of people, taking into account the size and characteristics of the premises open to the public. dimensions and characteristics of the premises open to the public, and such as to guarantee to the the possibility of respecting a distance of at least one metre between visitors;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,100,,,,,,,,,,,,1,,,,,,,,100,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
512,,ITA10104,ITA100512,,ITA,0,,,,,"la sospensione immediata e fino al 15 marzo 2020, su tutto il territorio regionale, delle attività: a) delle discoteche;","the immediate suspension and until March 15, 2020, throughout the regional territory, of the activities (a) of nightclubs;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
513,,ITA10104,ITA100513,,ITA,0,,,,,"la sospensione immediata e fino al 15 marzo 2020, su tutto il territorio regionale, delle attività: b) di ogni altro luogo di svago o divertimento la cui frequentazione, per le modalità di ritrovo, comporti assembramento degli utenti e comunque non consenta che il servizio sia
espletato per i soli posti a sedere e con il rispetto della distanza di sicurezza interpersonale
di almeno un metro di cui all’allegato 1, lettera d) al DPCM 4 marzo 2020.","the immediate suspension until March 15, 2020, throughout the region, of the following activities: b) any other place of entertainment or amusement whose attendance, due to the manner of meeting, involves an assembly of users and in any case does not allow that the service is carried out only for the seats and with respect to the safety distance between people of at least one meter referred to in Annex 1, letter d) to the Prime Ministerial Decree of March 4, 2020.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
514,,ITA10104,ITA100514,,ITA,0,,,,,"La presente ordinanza viene notificata ai Sindaci, ai Prefetti, alle Questure perchè dispongano le verifiche e i controlli di rispettiva competenza in  ordine all’osservanza delle presenti disposizioni e trasmessa al Presidente del Consiglio dei Ministri e al Ministro della Salute.","This ordinance is notified to the Mayors, Prefects, and Police Headquarters so that they can carry out the verifications and controls for which they are responsible with regard to the observance of these provisions and transmitted to the President of the Council of Ministers and the Minister of Health.",,,,,0,,,0,,,,1,,,,,,,,100,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,100,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
515,,ITA10108,ITA100515,,ITA,0,,,,,"tutti gli individui che hanno fatto ingresso in Liguria dalle ore 00:00 del 24 febbraio 2020, e non vi siano residenti, provenienti dai territori della Regione Lombardia e dalle province di Modena, Parma, Piacenza, Reggio nell’Emilia, Rimini, Pesaro-Urbino, Venezia, Padova, Treviso, Novara, Asti, Verbano-Cusio-Ossola, Vercelli e Alessandria, i cui spostamenti verso il territorio ligure e dal territorio ligure non siano motivati da comprovate esigenze lavorative, da situazioni di necessità o da motivi di salute, hanno l’obbligo di osservare le prescrizioni di cui all’art. 1, lett. a), b) e c) del D.P.C.M. 8 marzo 2020.","all individuals who have entered Liguria since 00:00 on February 24, 2020, and are not residents there, coming from the territories of the Lombardy Region and the provinces of Modena, Parma, Piacenza, Reggio nell'Emilia, Rimini, Pesaro-Urbino, Venice, Padua, Treviso, Novara, Asti, Verbano-Cusio-Ossola, Vercelli and Alessandria, whose movements towards the Ligurian territory and from the Ligurian territory are not motivated by proven work requirements, situations of necessity or by health health reasons, are obliged to comply with the requirements set out in art. 1, letters a), b) and c) of the D.P.C.M. March 8, 2020.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,,,100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
516,,ITA10108,ITA100516,,ITA,0,,,,,"i predetti soggetti hanno l’obbligo di segnalare, a partire dalle ore 14,00 del 9 marzo 2020, la
propria presenza in Liguria ed il relativo domicilio alla casella di posta elettronica  sonoinliguria@regione.liguria.it , ovvero di darne comunicazione ai numeri telefonici 0105485767 e 0105488679 dalle ore 9,00 alle ore 12,00 e dalle 14,00 alle 16,00;","the aforementioned subjects are obliged to report, starting from 2.00 p.m. of 9 March 2020, their
their presence in Liguria and their domicile to the e-mail address sonoinliguria@regione.liguria.it, or by calling the telephone numbers 0105485767 and 0105488679 from 9.00 to 12.00 and from 14.00 to 16.00;",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
517,,ITA10108,ITA100517,,ITA,0,,,,,"ai titolari delle strutture turistico ricettive e ai proprietari/detentori di appartamenti ammobiliati
ad uso turistico della Regione Liguria di cui alla l.r. 12 novembre 2014 n. 32 è fatto divieto di ospitare soggetti nei confronti dei quali si applichino le limitazioni di cui al punto 1 della presente  Ordinanza, che richiama l’art. 1 del D.P.C.M. 8 marzo 2020;","the owners of tourist accommodation facilities and owners/holders of furnished apartments
for tourist use in the Region of Liguria pursuant to Regional Law No. 32 of November 12, 2014, it is forbidden to host persons in respect of whom the limitations set forth in point 1 of this Ordinance apply, which recalls Article 1 of the Prime Ministerial Decree of March 8, 2020;",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,777,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
518,,ITA10110,ITA100518,,ITA,0,,,,,Il Presidente della Regione Siciliana,The President of the Sicilian Region,,,,,0,,,0,,,,0,100,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
519,,ITA10110,ITA100519,,ITA,0,,,,,"Allo scopo di contrastare e contenere il diffondersi del virus COVID-19, sull’intero territorio regionale si applicano le misure previste dal Decreto del  Presidente del Consiglio dei Ministri dell'8 marzo 2020 -Ulteriori disposizioni attuative del decreto-legge 23 febbraio 2020, n.6, recante misure urgenti in materia di contenimento e gestione  dell'emergenza epidemiologica da COVID-19, applicabili sull'intero territorio nazionale","In order to counter and contain the spread of the COVID-19 virus, the measures provided for by the Decree of the President of the Council of Ministers of March 8, 2020 -Further implementing provisions of Decree-Law No. 6 of February 23, 2020, containing urgent measures for the containment and management of the epidemiological emergency caused by COVID-19, applicable throughout the country, are applied throughout the entire regional territory.",,,,,0,,,0,,,,1,100,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
520,,ITA10110,ITA100520,,ITA,0,,,,,"In aggiunta alle misure di cui al DPCM 08.3.2020 è disposta la chiusura di piscine, palestre e centri di benessere.","In addition to the measures set forth in DPCM 08.3.2020, the closure of swimming pools, gyms and wellness centers is ordered.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
521,,ITA10110,ITA100521,,ITA,0,,,,,"Ai concessionari di servizi di trasporto aereo, ferroviario e navale è fatto obbligo di acquisire e mettere a disposizione delle forze dell’Ordine e del Coordinamento per le attività necessarie per il contenimento della diffusione del COVID-19 della Presidenza della Regione Siciliana istituita con Ordinanza n°2 del Presidente della Regione Siciliana, dei Comuni e delle ASP competenti per territorio, i nominativi dei viaggiatori, relativamente alle provenienze dalla Regione Lombardia e dalle province di Province di Modena, Parma, Piacenza, Reggio nell’Emilia, Rimini; Pesaro e Urbino; Venezia, Padova, Treviso; Asti e Alessandria, con destinazione Aeroporti, Porti e Stazioni ferroviarie della Regione Siciliana.","The concessionaires of air, rail and naval transport services are obliged to acquire and make at the disposal of the forces of law and order and the Coordination for the necessary activities for the containment of the spread of COVID-19 of the Presidency of the Sicilian Region established by Ordinance n. 2 of the President of the Sicilian Region, the municipalities and the competent ASPs for territory, the names of travelers, relatively to the origins from the Lombardy Region and from the provinces of Modena, Parma, Piacenza, Reggio nell'Emilia, Rimini; Pesaro and Urbino; Venice, Padua, Treviso; Asti and Alessandria, with destination airports, ports and railway stations of the stations of the Sicilian Region.",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,100,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
522,,ITA10110,ITA100522,,ITA,0,,,,,"Chiunque, a partire dal quattordicesimo giorno antecedente la data di pubblicazione della presente Ordinanza abbia fatto ingresso in Italia dopo aver soggiornato in zone a rischio epidemiologico, come identificate dall’Organizzazione Mondiale della Sanità, o sia transitato e abbia sostato nei territori della Regione Lombardia e dalle province di Province di Modena, Parma, Piacenza, Reggio nell’Emilia, Rimini; Pesaro e Urbino; Venezia, Padova, Treviso; Asti e Alessandria deve comunicare tale circostanza al comune, al dipartimento di prevenzione dell’azienda sanitaria competente per territorio nonché al proprio medico di medicina generale ovvero al pediatra di libera scelta con obbligo di osservare la permanenza domiciliare con isolamento fiduciario, mantenendo lo stato di isolamento per 14 giorni dall’arrivo con divieto di contatti sociali, di osservare il divieto di spostamento e di viaggi, di rimanere raggiungibile per ogni eventuale attività di sorveglianza.","Anyone who, starting from the fourteenth day prior to the date of publication of this Ordinance, has entered Italy after having stayed in areas at epidemiological risk, as identified by the World Health Organization, or has transited and stayed in the territories of the Lombardy Region and from the provinces of the Provinces of Modena, Parma, Piacenza, Reggio nell'Emilia, Rimini; Pesaro and Urbino; Venice, Padua, Treviso; Asti and Alessandria must communicate this circumstance to the municipality, to the prevention department of the competent health care company for the area as well as to their general practitioner or to the pediatrician of free choice with the obligation to observe the stay at home with fiduciary isolation, maintaining the state of isolation for 14 days from arrival with prohibition of social contacts, to observe the prohibition of movement and travel, to remain reachable for any surveillance activity.",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,1,,,100,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
523,,ITA10110,ITA100523,,ITA,0,,,,,Il Dipartimento regionale della protezione civile disporrà presso gli imbarcaderi di Messina due tende per i fabbisogni sanitari e distribuirà la presente Ordinanza a tutti i cittadini in arrivo.,The Regional Department of Civil Protection will place two tents at the Messina piers for sanitary needs and will distribute this Ordinance to all arriving citizens.,,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
524,,ITA10110,ITA100524,,ITA,0,,,,,"Avverso la presente ordinanza è ammesso ricorso giurisdizionale innanzi al Tribunale Amministrativo Regionale nel termine di  sessanta giorni dalla comunicazione, ovvero ricorso straordinario al Capo dello Stato entro il termine di giorni centoventi.","A judicial appeal before the Regional Administrative Court is allowed against this order within sixty days from the communication, or extraordinary appeal to the Head of State within one hundred and twenty days.",,,,,0,,,0,,,,0,,,,,,,,,100,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
525,,ITA10113,ITA100525,,ITA,0,,,,,"Tutti gli individui che hanno fatto ingresso in Puglia con decorrenza dalla data del 7/03/2020, provenienti dalla Regione Lombardia e dalle province di Modena, Parma, Piacenza, Reggio nell’Emilia, Rimini, Pesaro e Urbino, Venezia, Padova, Treviso, Asti e Alessandria, hanno Pobbligo: di comunicare tale circostanza al proprio medico di medicina generale ovvero al pediatra di libera scelta o all’operatore di sanita pubblica del servizio di sanita pubblica territorialmente competente;","All individuals who entered Apulia with effect from the date of date of 7/03/2020, coming from the Lombardy Region and the provinces of Modena, Parma, Piacenza, Reggio nell'Emilia, Rimini, Pesaro and Urbino, Venice, Padua, Treviso, Asti and Alessandria, are obliged to communicate this circumstance to their own general practitioner or to the pediatrician of free choice or to the public health operator of the to communicate this circumstance to their general practitioner or to the pediatrician of free choice or to the public health operator of the competent territorial public health service",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
527,,ITA10113,ITA100527,,ITA,0,,,,,diosservare il divieto di spostamenti e viaggi;,to observe the prohibition of movements and travel;,,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
528,,ITA10113,ITA100528,,ITA,0,,,,,dirimanere raggiungibile per ogni eventuale attivita di sorveglianza;,to be reachable for every eventual activity of surveillance;,,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
529,,ITA10113,ITA100529,,ITA,0,,,,,"incaso di comparsa di sintomi, di avvertire immediatamente il medico di medicina generale o il pediatra di libera scelta o l'operatore di sanita pubblica territorialmente competente per ogni conseguente determinazione.","in case of the appearance of symptoms, to warn immediately the general practitioner or the pediatrician of free choice or the operator of public health territorially competent for every consequent determination",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
530,,ITA10116,ITA100530,,ITA,0,,,,,"Tutti gli individui che hanno soggiornato negli ultimi 14 giorni nella regione Lombardia e nelle province di Modena, Parma, Piacenza, Reggio nell’Emilia, Rimini, Pesaro e Urbino, Venezia, Padova, Treviso, Asti e Alessandria, Novara, Verbano-Cusio-Ossola, Vercelli hanno l’obbligo, una volta giunti nel territorio della regione Molise : di comunicare entro due ore tale circostanza al proprio medico di medicina generale ovvero al pediatra di libera scelta o ai numeri 0874.313000 , 0874.409000 ovvero ai seguenti indirizzi e-mail coronavirus@asrem.org ; dipartimentounicoprevenzione@asrem.org ;","All individuals who have stayed in the last 14 days in the region of Lombardy and in the provinces of Modena, Parma, Piacenza, Reggio nell'Emilia, Rimini, Pesaro and Urbino, Venice, Padua, Treviso, Asti and Alessandria, Novara, Verbano-Cusio-Ossola, Vercelli are obliged, once they arrive in the territory of the region of Molise: to communicate within two hours this circumstance to their general practitioner or pediatrician of choice or the numbers 0874.313000, 0874.409000 or the numbers 0874.313000, 0874.409000 or the numbers 0874.409000. or to the pediatrician of free choice or to the numbers 0874.313000 , 0874.409000 or to the following e-mail addresses following e-mail addresses coronavirus@asrem.org ; dipartimentounicoprevenzione@ asrem.org ;",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
531,,ITA10116,ITA100531,,ITA,0,,,,,"di osservare, salvo diversa disposizione da parte del competente servizio regionale di sanità pubblica, quarantena obbligatoria, mantenendo la stessa per 14 giorni;","to observe, unless otherwise ordered by the competent regional public health service, mandatory quarantine, maintaining the same for 14 days;",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,1,,,100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
532,,ITA10116,ITA100532,,ITA,0,,,,,di osservare il divieto di spostamenti e viaggi,to comply with the travel ban,,,,,0,,,0,,,,0,,,,,,,,,,,,,1,100,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,100,100,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
533,,ITA10116,ITA100533,,ITA,0,,,,,di rimanere raggiungibile per ogni eventuale attività di sorveglianza;,to remain contactable for any surveillance activities;,,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
534,,ITA10116,ITA100534,,ITA,0,,,,,"in caso di comparsa di sintomi, darne immediata comunicazione con le modalità di cui alla precedente lettera a).","in case of appearance of symptoms, give immediate notice in the manner described in paragraph a) above.",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
535,,ITA10116,ITA100535,,ITA,0,,,,,"E’ fatto obbligo ai gestori dei servizi di trasporto che espletano il proprio servizio anche sul
territorio della regione Molise di comunicare all’autorità sanitaria territorialmente competente
con le modalità di cui all’art.1, lettera a), entro le 24 ore successive, i nominativi dei soggetti che abbiano usufruito del servizio di trasporto, indicando la relativa intera tratta di percorrenza.","It is compulsory for the managers of transport services that carry out their service also on the
territory of the Molise region to communicate to the competent local health authority in the manner
with the modalities set forth in art.1, letter a), within the following 24 hours, the names of the subjects who have used the transport service, indicating the relative entire route.",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
536,,ITA10116,ITA100536,,ITA,0,,,,,"E’ demandato ai sindaci, oltre a quanto previsto dall’art.4 del DPCM 8 marzo 2020, anche attraverso la Polizia locale, il monitoraggio ed il controllo della corretta attuazione delle prescrizioni di cui all’art.1 della presente Ordinanza.","It is entrusted to the mayors, in addition to the provisions of art.4 of the Prime Ministerial Decree of March 8, 2020, also through the Local Police, the monitoring and control of the proper implementation of the requirements of art.1 of this Ordinance.",,,,,0,,,0,,,,1,,,,,,,,100,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,100,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
537,,ITA10119,ITA100537,,ITA,0,,,,,"- che, al fine di realizzare un’efficace azione di contenimento e di prevenzione dei contagi risulta
indispensabile altresi’disporre la sospensione sul territorio regionale delle seguenti attivita:
a) piscine, palestre, centri benessere:","- that, in order to carry out an effective action of containment and prevention of contagions it is
indispensable also'to arrange the suspension on the regional territory of the following activities:
a) swimming pools, gyms, wellness centers:",,,,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,100,,,1,100,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
538,,ITA10119,ITA100538,,ITA,0,,,,,"Tutti gli individui che hanno fatto o faranno ingresso in regione Campania, con decorrenza dalla data del 7/03/2020 e fino al 3 aprile 2020, provenienti dalla Regione Lombardia e dalle province di Modena, Parma, Piacenza. Reggio nell’Emilia, Rimini, Pesaro e Urbino, Alessandria. Ast. Verbano-Cusio-Ossola, Vercelli. Padova, Treviso e Venezia, hanno l’obbligo di comunicare tale circostanza al Comune e al  proprio medico di medicina generale ovvero al pediatra di libera scelta o all’operatore di sanita  pubblica del servizio di sanita pubblica territorialmente competente","All individuals who have entered or will enter the Campania region, with effect from the date of 7/03/2020 and until April 3, 2020, coming from the Lombardy Region and the provinces of Modena, Parma, Piacenza. Reggio nell'Emilia, Rimini, Pesaro and Urbino, Alessandria. Ast. Verbano-Cusio-Ossola, Vercelli. Padua, Treviso and Venice, have the obligation to communicate this circumstance to the municipality and to their general practitioner or pediatrician of free choice or to the operator of the public health service territorially competent:",,,,,0,,,0,,,,0,,,,,,,,,,,,,1,,,,,,,100,,1,,,,,,,,,,,100,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,0,,,,0,0,,0,0,0,,,,,
