id	text	event1	event2	event3	event4	event5	event6	event7	event8	event9
NOR101450	Mange må gjøre om på planene sine, men nå gir vi folk mer forutsigbarhet, slik at det kan bli lettere å planlegge ferien. Du har lov til å dra på ferie hvor du vil i landet, og kanskje er det i år du skal oppdage en del av Norge du ikke har sett før – på biltur, til fots, med båt, tog eller fly, sier statsminister Erna Solberg.	False	False	False	False	False	False	False	False	False
NOR101451	Du kan reise på ferie- og fritidsreiser så lenge du reiser på en måte som unngår å spre smitte.	False	False	False	False	False	False	False	False	False
NOR101452	Det betyr at du ikke skal reise når du er syk eller i hjemmekarantene, at du skal ivareta god hygiene og holde minst én meters avstand til andre enn dine nærmeste.	False	False	True	False	False	False	False	False	False
NOR101453	De nye rådene gjelder fra i dag.	False	False	False	False	False	False	False	False	False
NOR101454	Rådene fra helsemyndighetene inneholder også råd for reiser hos dem som er i risikogrupper, og hvordan og når man kan reise sammen på tvers av generasjoner i en familie.	False	False	False	False	False	False	False	False	False
NOR101455	ersoner med lett forhøyet risiko kan i utgangspunktet reise som andre, men må være ekstra oppmerksomme på de generelle smitteverntiltakene. Det betyr for eksempel at mange besteforeldre kan feriere sammen med barn og barnebarn, selv om de er i gruppen med lett forhøyet risiko.	False	False	False	False	False	False	False	False	False
NOR101456	Innreisekarantene	False	False	True	False	False	False	False	False	False
NOR101457	In principle, travelers must expect that the entry ban to Norway will apply until 20 August, but the government will consider whether more exceptions can be made.	False	False	False	False	False	False	True	False	False
NOR101458	Alle som kommer til Norge i dag, blir pålagt innreisekarantene.	False	False	True	False	False	False	False	False	False
NOR101459	Regjeringen åpner nå for at turister fra fastlandet kan reise til Svalbard fra 1. juni.	False	False	False	True	False	False	False	False	False
NOR101460	Frem til nå har det vært en generell innreisekarantene for personer som kommer fra fastlandet. Et arbeidsutvalg på Svalbard har utarbeidet en bransjestandard for hvordan reiselivet skal kunne drive smittevernforsvarlig.	False	False	True	False	False	False	False	False	False
NOR101461	Siden mange nordmenn vil feriere i Norge i sommer, forbereder reiselivsnæringen seg på å ta imot besøkende på en trygg måte.	False	False	False	False	False	False	False	False	False
NOR101462	Folkehelseinstituttet har laget en mal som ulike bransjer, virksomheter, tjenester og organisasjoner kan ta utgangspunkt i ved utarbeidelse av egne smittevernrutiner.	False	False	False	False	False	False	False	False	False
NOR101463	FHI anbefaler at alle som tilbyr aktiviteter til turister lager en plan for hvordan dette kan gjøres på en smittevernfaglig forsvarlig måte.	False	False	False	False	False	False	False	False	False
NOR101464	Reiserådet endres for enkelte land i EØS/Schengen-området fra 15. juli	False	False	False	True	False	False	False	False	False
NOR101465	Utenriksdepartementet gjør unntak fra reiserådet som fraråder reiser som ikke er strengt nødvendige til alle land i verden. Unntak gjelder for land i EØS/Schengen fra og med 15. juli.	False	False	False	True	False	False	False	False	False
NOR101466	Fra 15. juli endrer vi reiserådet for land i Europa med tilfredsstillende smittenivå.	False	False	False	True	False	False	False	False	False
NOR101467	Reiserådet endres for land som unntas karanteneplikt ved innreise til Norge, det vil si land som tilfredsstiller Folkehelseinstituttets smittekriterier, sier utenriksminister Ine Eriksen Søreide.	False	False	False	True	False	False	False	False	False
NOR101468	Mer informasjon om hvilke land dette gjelder og hva kriteriene er finnes på Folkehelseinstituttets nettsider. Denne oversikten oppdateres jevnlig.	False	False	False	False	False	False	False	True	False
NOR101469	I tillegg har UD fra 15. juni gjort unntak for reiser til områder i Norden der smittespredningen er innenfor FHIs kriterier.	False	False	False	True	False	False	False	False	False
NOR101470	Utenriksdepartementet fraråder fortsatt reiser som ikke er strengt nødvendige til alle land utenfor EØS/Schengen-området. Dette reiserådet gjelder til og med 20. august.	False	False	False	True	False	False	False	False	False
NOR101471	Selv om UD fra 15. juli gjør unntak fra reiserådet for de landene som FHI anbefaler, så er ikke det en oppfordring til å reise.	False	False	False	True	False	False	False	False	False
NOR101472	De som planlegger en reise må sette seg godt inn i restriksjoner og smittevernregler for det landet man planlegger å reise til.	False	False	False	False	False	False	False	False	False
NOR101473	Smitteutviklingen i Europa er fortsatt uoversiktlig og kan endre seg raskt.	False	False	False	False	False	False	False	False	False
NOR101474	Hver enkelt bør tenke nøye gjennom om det er nødvendig å reise, sier Eriksen Søreide.	False	False	False	False	False	False	False	False	False
NOR101475	Forskrift om endringer i forskrift 15. mars 2020 nr. 293 om bortvisning mv. av utlendinger av hensyn til folkehelsen	False	False	False	False	True	False	False	False	False
NOR101476	I forskrift 15. mars 2020 nr. 293 om bortvisning mv. av utlendinger av hensyn til folkehelsen gjøres følgende endringer:§ 1 tredje ledd bokstav f og g skal lyde:f) EØS-borgere med slik familietilknytning som nevnt i bokstav b, som er familiemedlem til norsk borger. Ved besøk gjøres det unntak fra vilkåret i utlendingsloven §110 tredje ledd bokstav c om at slektning i nedstigende linje må være under 21 år.	False	False	False	False	False	False	True	False	False
NOR101477	g) EØS-borgere med slik familietilknytning som nevnt i bokstav b, som skal besøke familiemedlem bosatt i Norge. Det gjøres unntak fra vilkåret i utlendingsloven §110 tredje ledd bokstav c om at slektning i nedstigende linje må være under 21 år	False	False	False	False	False	False	True	False	False
NOR101478	§ 2 bokstav b og ny bokstav f skal lyde:b) utlendingen er omfattet av unntak fra karanteneplikten etter § 5a, 6 eller 6a i forskrift 27. mars 2020 nr. 470 om smitteverntiltak mv. ved koronautbruddet	False	False	False	False	True	False	False	False	False
NOR101479	f) utlendingen er gitt oppholdstillatelse i Norge etter utlendingslovens bestemmelser om familieinnvandring, og referansepersonen er norsk borger eller utlending som er bosatt i Norge eller for øvrig har rett til innreise etter forskriften her.	False	False	False	False	True	False	False	False	False
NOR101480	Lettelse i innreiserestriksjoner for arbeidsinnvandrere og studenter	False	False	False	False	True	False	False	False	False
NOR101481	Regjeringen gjør endringer i innreiserestriksjonene knyttet til covid-19 som innebærer at det åpnes for innreise for utlendinger med arbeidstillatelse og utenlandske studenter som skal studere i Norge.	False	False	False	False	True	False	False	False	False
NOR101482	Med virkning fra 1. juli, endrer justis- og beredskapsminister Monica Mæland bortvisningsforskriften for å utvide adgangen til innreise.	False	False	False	False	True	False	False	False	False
NOR101483	Vi åpner nå for at blant annet utlendinger som har fått oppholdstillatelse for å arbeide eller studere her, kan reise til Norge nå, sier Mæland.	False	False	False	False	True	False	False	False	False
NOR101484	Fra 1. juli åpnes det for at alle tredjelandsborgere som har fått oppholdstillatelse etter reglene om arbeidsinnvandring kan reise inn i Norge.	False	False	False	False	True	False	False	False	False
NOR101485	Dette vil for eksempel omfatte faglærte og sesongarbeidere i alle næringer.	False	False	False	False	False	False	False	False	False
NOR101486	Frem til nå har det bare vært adgang til innreise for sesongarbeidere i landbruket eller grøntnæringen.	False	False	False	False	False	False	False	False	False
NOR101487	 I tillegg åpnes det for at utlendinger med teknisk kompetanse, som er unntatt kravet om oppholdstillatelse, kan reise inn i Norge.	False	False	False	False	False	False	False	False	False
NOR101488	ette omfatter blant andre installatører og reparatører som skal utføre nødvendig service- og vedlikeholdsarbeid.	False	False	False	False	False	False	False	False	False
NOR101489	Fra samme tidspunkt åpnes det for at studenter som har fått opptak til studier i Norge kan reise inn	False	False	False	False	True	False	False	False	False
NOR101490	Dette vil gjelde både for studenter med rett til studieopphold etter EØS-reglene og studenter med oppholdstillatelse for studieopphold etter reglene som gjelder for tredjelandsborgere.	False	False	False	False	True	False	False	False	False
NOR101491	Unntaket omfatter også utvekslingselever i videregående opplæring og folkehøyskoleelever.	False	False	False	False	True	False	False	False	False
NOR101492	Jeg har gjennom hele denne perioden ønsket en mest mulig normal situasjon til høstens studiestart. En del av det er å kunne ønske internasjonale studenter velkommen til Norge og til norske universiteter og høyskoler.	False	False	False	False	False	False	False	False	False
NOR101493	 Jeg vet at mange institusjoner gleder seg veldig til å ta imot sine nye internasjonale studenter, og det gjør jeg også.	False	False	False	False	False	False	False	False	False
NOR101494	I vanskelige tider som nå blir vi igjen minnet om hvor viktig det er med samarbeid og forståelse på tvers av kulturer og landegrenser.	False	False	False	False	False	False	False	False	False
NOR101495	Jeg er derfor veldig glad for å kunne ønske nye internasjonale studenter velkomne til studiestart i Norge i august, sier forsknings- og høyere utdanningsminister, Henrik Asheim.	False	False	False	False	False	False	False	False	False
NOR101496	Både arbeidsinnvandrerne og studentene vil imidlertid være omfattet av de til enhver tid gjeldende regler om karantene ved innreise til Norge, og de må forholde seg til de nasjonale smittevernrådene på samme måte som alle andre.	False	False	True	False	False	False	False	False	False
NOR101497	Nordisk samarbeid for å hjelpe nordiske statsborgere	False	False	False	False	True	False	False	False	False
NOR101498	Mine nordiske kolleger og jeg er enige om å samarbeide tett for å hjelpe nordiske statsborgere. Vi har hatt nær kontakt om arbeidet for å få våre borgere trygt hjem, sier utenriksminister Ine Eriksen Søreide.	False	False	False	False	True	False	False	False	False
NOR101499	Vi oppfordrer flyselskaper og reiselivsbransjen til å fortsette det viktige arbeidet de allerede har startet med å få alle sine kunder hjem.	False	False	False	False	True	False	False	False	False
NOR101500	Nordiske borgere skal få transitt gjennom nordiske land slik at de kan reise hjem til sine respektive land.	False	False	False	False	True	False	False	False	False
NOR101501	De nordiske landene vil opprettholde det sterke konsulære samarbeidet i hele verden	False	False	False	False	False	False	False	False	False
NOR101502	 Dette betyr også at nordiske borgere kan få støtte fra andre nordiske ambassader i land der deres eget hjemland ikke er representert.	False	False	False	False	False	False	False	False	False
NOR101503	Vi står hverandre nær i Norden, og har lang tradisjon for å å hjelpe hverandre. I denne krisen gir nordisk solidaritet og samhold oss styrke.	False	False	False	False	False	False	False	False	False
NOR101504	Samarbeidet med flyselskapene og reiseselskapene for å få nordmenn hjem forlenges til 1. juni	False	False	False	False	True	False	False	False	False
NOR101505	So far, around 3,800 Norwegians have returned to Norway with the help of flights supported by the co-operation scheme between the Norwegian authorities, the airlines and the travel companies.	False	False	False	False	True	False	False	False	False
NOR101506	Ordningen forlenges fram til 1. juni, sier utenriksminister Ine Eriksen Søreide.	False	False	False	False	False	False	False	False	False
NOR101507	Mellom 18. mars og 26. april er det i regi av ordningen med støtte for hjemflygning gjennomført 29 flygninger, de aller fleste til Oslo lufthavn	False	False	False	False	True	False	False	False	False
NOR101508	Flyene har gått med nordmenn og andre nordiske borgere fra Kanariøyene, Spania, Kypros, Tyrkia, Italia, Marokko, Brasil, Pakistan og Ghana	False	False	False	False	False	False	False	False	False
NOR101509	Samferdselsdepartementet, Utenriksdepartementet og flyselskapene samarbeider tett om ordningen.	False	False	False	False	False	False	False	False	False
NOR101510	Mange aktører, på tvers av offentlig og privat sektor, har tatt et kollektivt ansvar for å bistå nordmenn på reise hjem, sier samferdselsminister Knut Arild Hareide.	False	False	False	False	True	False	False	False	False
NOR101511	 Mange er heldigvis allerede hjemme, men situasjonen er fortsatt uforutsigbar og vi opprettholder ordningen for å kunne fortsette å legge tilrette for hjemreise i ukene som kommer, ved behov.	False	False	False	False	True	False	False	False	False
NOR101512	Samarbeidet innebærer at staten påtar seg å dekke dokumenterbare merkostnader som flyselskaper og reiseoperatører har ved å opprettholde enkelte avganger de ellers ville innstilt, eller å gjøre strengt nødvendige, ekstraordinære flygninger for å fly nordmenn på reise hjem.	False	False	False	False	True	False	False	False	False
NOR101513	Samarbeidet ble innledet 17. mars og skulle vare fram til 31. mars. Ordningen ble først forlenget til 1. mai, men forlenges nå til 1. juni.	False	False	False	False	False	False	False	False	False
NOR101514	Det er dialog med selskapene om hvilke strekninger dette gjelder, men det vil fortsatt særlig gjelde de destinasjonene der det nå befinner seg mange nordmenn som er på reise	False	False	False	False	False	False	False	False	False
NOR101515	nformasjon om flygninger vil være tilgjengelig på flyselskapenes og reiseoperatørenes nettsider. De reisende vil måtte betale for reisene på vanlig måte.	False	False	False	False	False	False	False	False	False
NOR101516	Mange har kunnet komme seg hjem etter at situasjonen oppstod, og det vil fortsatt være mulig å returnere på de få ordinære, kommersielle flygningene som fortsatt går. De som har anledning til å benytte seg av slike ruter, bør gjøre det.	False	False	False	False	True	False	False	False	False
NOR101517	 Vi ser at antall henvendelser fra nordmenn som har behov for bistand i forbindelse med hjemreise går ned, fordi de aller flest har klart å komme seg hjem.	False	False	False	False	True	False	False	False	False
NOR101518	Det er viktig å understreke at det fremdeles er svært krevende å reise internasjonalt	False	False	False	False	False	False	False	False	False
NOR101519	UD fraråder alle reiser som ikke er strengt nødvendige til alle land.	False	False	False	True	False	False	False	False	False
NOR101520	Mange reisende også må belage seg på å bli i det landet de er inntil situasjonen endrer seg, sier utenriksminister Eriksen Søreide.	False	False	False	False	False	False	False	False	False
NOR101521	Dersom det ikke er mulig å reise hjem, vil den enkelte måtte kontakte sitt reiseselskap eller sitt forsikringsselskap fordi oppholdet blir lenger enn planlag	False	False	False	False	False	False	False	False	False
NOR101522	Vi oppfordrer alle til å registrere seg på www.reiseregistrering.no og følge råd og oppfordringer fra myndighetene der de er.	False	False	False	False	False	False	False	True	False
NOR101523	Testing i forbindelse med gjenåpning av barnehager og skoler	False	False	True	True	False	False	False	False	False
NOR101524	Når barnehagene og enkelte klassetrinn nå gradvis skal åpne opp igjen, er det viktig å sikre at dette gjøres på en forsvarlig måte.	False	False	False	True	False	False	False	False	False
NOR101525	Det skjer blant annet ved å teste mistenkte tilfeller av covid-19 slik at smittesporing og tiltak kan iverksettes ved behov.	False	False	True	False	False	False	False	False	False
NOR101526	Barn, elever og ansatte i gjenåpnet barnehage, skole og skolefritidsordning er derfor lagt til på listen over grupper som prioriteres for testing.	False	False	True	False	False	False	False	False	False
NOR101527	De med størst risiko for alvorlig sykdom og deres hjelpere er fremdeles høyest prioritert.	False	False	False	False	False	False	False	False	False
NOR101528	Folkehelseinstituttet tilrår at det utføres test for koronavirus av følgende grupper i prioritert rekkefølge:	False	False	True	False	False	False	False	False	False
NOR101529	Personer med akutt luftveisinfeksjon med feber, hoste eller tungpustethet, eller som lege mistenker har covid-19, som er: pasient med behov for innleggelse, pasient/beboer i sykehjem eller annen helseinstitusjon, ansatt i helsetjenesten med pasientnært arbeid, over 65 år, eller voksen som har alvorlig, underliggende sykdom, i karantene pga nærkontakt til et bekreftet tilfelle av covid-19, eller etter reise, ansatt, barn eller elev i gjenåpnet barnehage, skole eller skolefritidsordning.	False	False	False	False	False	False	False	False	False
NOR101530	Regjeringen viderefører alle tiltakene som er iverksatt for å bekjempe utbruddet av koronavirus i Norge frem til over påske, til og med 13. april.	False	False	False	False	False	False	False	False	False
NOR101531	12. mars 2020 iverksatte regjeringen en rekke tiltak i håp om å stanse viruset. Tiltakene er de sterkeste og mest inngripende vi har hatt i Norge i fredstid.	False	False	False	False	False	False	False	False	False
NOR101532	Barnehagene, skolene og universitetene er stengt	False	False	False	True	False	False	False	False	False
NOR101533	Det er også små og store bedrifter, restauranter, treningssentre og konsertscener.	False	False	False	True	False	False	False	False	False
NOR101534	Mange butikker og bedrifter står uten kunder som følge av smitteverntiltak.	False	False	False	False	False	False	False	False	False
NOR101535	Tiltakene ser ut til å bremse smitten, men vi trenger mer tid for å se hvilken effekt de har. Regjeringen har fastsatt en strategi for å begrense smittespredningen som innebærer at hver enkelt som er smittet maksimalt skal smitte én annen person.	False	False	False	False	False	False	False	False	False
NOR101536	Da vil helsevesenet ha kapasitet til å hjelpe alle som trenger det, sier statsminister Erna Solberg.	False	False	False	False	False	False	False	False	False
NOR101537	Det er for tidlig å konkludere på om de iverksatte tiltakene er effektive. Regjeringen fortsetter derfor med de strenge tiltakene, i første omgang til og med 13. april 2020.	False	False	False	False	False	False	False	False	False
NOR101538	Det viktigste er å sikre at de som blir alvorlig syke, enten av korona eller andre årsaker, kan få hjelp i helsetjenesten. Og at helsetjenesten ikke blir overbelastet.	False	False	False	False	False	False	False	False	False
NOR101539	Vi må vi fortsette dugnaden for å slå ned smitten. Vi vet det koster, men folk over hele landet følger opp. Det vil jeg takke for. Vi har kommet oss gjennom tøffe tider før. Det skal vi klare nå også, sier statsministeren.	False	False	False	False	False	False	False	False	False
NOR101540	Helsetjenesten iverksetter en rekke tiltak for å ha kapasitet til å gi behandling til syke koronasmittede, og samtidig yte øyeblikkelig hjelp og gi behandling til pasienter med annen alvorlig sykdom.	False	False	False	False	False	False	False	False	False
NOR101541	lt det vi gjør nå er for at folk skal få god behandling hvis de blir alvorlig syke. Norge har en god helsetjeneste som nå jobber for å øke kapasiteten og dreie innsatsen for å være best mulig forberedt på det som kan møte oss.	False	False	False	False	False	False	False	False	False
NOR101542	 Vi står fast på tiltakene som har som mål at helsetjenesten ikke skal blir for hardt presset. Samtidig forbereder vi helsetjenesten på en situasjon der vi ikke lykkes med å stoppe smittespredningen i så stor grad som vi ønsker, sier helse- og omsorgsminister Bent Høie.	False	False	False	False	False	False	False	False	False
NOR101543	 Sykehusene jobber nå med å redusere planlagte behandlinger og operasjoner, og dreie kapasiteten over mot pasienter som trenger intensivbehandling og respiratorer.	False	False	False	False	False	False	False	False	False
NOR101544	Jeg vet at dette er en belastning for dem som må vente med å få hjelp, men det er nødvendig for å sikre øyeblikkelig hjelp og intensivbehandling. Et av tiltakene er å øke kompetansen hos sykepleierne fra andre avdelinger slik at de kan jobbe med intensivpasienter og respiratorbehandling, sier helse- og omsorgsministeren.	False	False	False	False	False	False	False	False	False
NOR101545	De strenge hygienetiltakene fortsetter. Folk må holde fysisk avstand til hverandre, ha god håndhygiene og hoste i papir eller albuekroken.	False	False	True	False	False	False	False	False	False
NOR101546	Ute i det offentlige rom, bør folk ha minst en meters avstand til andre mennesker.	False	False	True	False	False	False	False	False	False
NOR101547	Når man er ute, bør man ikke være mer enn fem personer sammen i gruppe – med unntak av de som er i familie eller i samme husstand.	False	False	False	True	False	False	False	False	False
NOR101548	 Innendørs bør folk ha minst to meters avstand til hverandre, men det gjelder ikke de som er i familie eller i samme husstand.	False	False	True	False	False	False	False	False	False
NOR101549	Barnehagebarn og barn på småskoletrinnet med foreldre som har samfunnskritiske funksjoner, fortsetter å få et tilbud i sin barnehage og skole.	False	False	False	True	False	False	False	False	False
NOR101550	Barnehagebarn og barn på småskoletrinnet med foreldre som har samfunnskritiske funksjoner, fortsetter å få et tilbud i sin barnehage og skole.	False	False	False	True	False	False	False	False	False
NOR101551	Reglene om karantene og isolasjon etter kontakt med smittede (smittekarantene) videreføres.	False	False	True	False	False	False	False	False	False
NOR101552	Dersom du har vært i nær kontakt med noen som har fått påvist koronavirus, skal du være i karantene i 14 dager.	False	False	True	False	False	False	False	False	False
NOR101553	Dersom du har vært på utenlandsreise skal du være i karantene i 14 dager fra den dagen du kom hjem.	False	False	True	False	False	False	False	False	False
NOR101554	Dersom du har fått påvist eller testes for koronavirus, må du isoleres. Det betyr at du må holde deg hjemme hele tiden og ikke gå ut.	False	False	True	False	False	False	False	False	False
NOR101555	Reglene for karantene ved innreise til Norge fra utlandet (reisekarantene) videreføres med de unntak og presiseringer som gjelder i dag.	False	False	True	False	False	False	False	False	False
NOR101556	Reglene om bortvisning av utenlandske statsborgere som ikke bor eller jobber i Norge ved grensen videreføres, med de unntak og presiseringer som gjelder i dag.	False	False	False	False	False	False	True	False	False
NOR101557	Grensekontrollen på indre Schengen-grenser forlenges.	False	False	False	False	False	False	True	False	False
NOR101558	Helsepersonell som jobber med pasientbehandling forbys å reise til utlandet	False	False	False	True	False	False	False	False	False
NOR101559	Kulturarrangementer, idrettsarrangementer og organisert idrettsaktivitet både innendørs og utendørs er forbudt.	False	False	False	True	False	False	False	False	False
NOR101560	Alle virksomheter i serveringsbransjen, med unntak av serveringssteder der det foregår servering av mat, det vil si kantiner og spisesteder som kan legge til rette for at besøkende kan holde minst 1 meters avstand, holdes stengt.	False	False	True	False	False	False	False	False	False
NOR101561	Servering av mat skal ikke skje som buffet.	False	False	False	True	False	False	False	False	False
